camera:SERVICE_PLAY_MEDIA,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_RECORD,SERVICE_ENABLE_MOTION,SERVICE_DISABLE_MOTION,SERVICE_SNAPSHOT,SERVICE_PLAY_STREAM,SERVICE_ENABLE_MOTION,SERVICE_DISABLE_MOTION,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_SNAPSHOT,SERVICE_PLAY_STREAM,SERVICE_RECORD,SERVICE_PLAY_MEDIA
climate:SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_SET_AUX_HEAT,SERVICE_SET_FAN_MODE,SERVICE_SET_HUMIDITY,SERVICE_SET_HVAC_MODE,SERVICE_SET_PRESET_MODE,SERVICE_SET_SWING_MODE,SERVICE_SET_TEMPERATURE,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_SET_HVAC_MODE,SERVICE_SET_PRESET_MODE,SERVICE_SET_AUX_HEAT,SERVICE_SET_TEMPERATURE,SERVICE_SET_HUMIDITY,SERVICE_SET_FAN_MODE,SERVICE_SET_SWING_MODE
cloud:SERVICE_REMOTE_CONNECT,SERVICE_REMOTE_DISCONNECT,SERVICE_REMOTE_CONNECT,SERVICE_REMOTE_DISCONNECT,SERVICE_REMOTE_CONNECT,SERVICE_REMOTE_DISCONNECT
cloudflare:SERVICE_UPDATE_RECORDS
color_extractor:SERVICE_TURN_ON,SERVICE_SCHEMA,SERVICE_TURN_ON,SERVICE_SCHEMA
configurator:SERVICE_CONFIGURE
conversation:SERVICE_PROCESS,SERVICE_PROCESS_SCHEMA,SERVICE_PROCESS,SERVICE_PROCESS_SCHEMA
counter:SERVICE_DECREMENT,SERVICE_INCREMENT,SERVICE_RESET,SERVICE_CONFIGURE,SERVICE_INCREMENT,SERVICE_DECREMENT,SERVICE_RESET,SERVICE_CONFIGURE
cover:SERVICE_CLOSE_COVER,SERVICE_CLOSE_COVER_TILT,SERVICE_OPEN_COVER,SERVICE_OPEN_COVER_TILT,SERVICE_SET_COVER_POSITION,SERVICE_SET_COVER_TILT_POSITION,SERVICE_STOP_COVER,SERVICE_STOP_COVER_TILT,SERVICE_TOGGLE,SERVICE_TOGGLE_COVER_TILT,SERVICE_OPEN_COVER,SERVICE_CLOSE_COVER,SERVICE_SET_COVER_POSITION,SERVICE_STOP_COVER,SERVICE_TOGGLE,SERVICE_OPEN_COVER_TILT,SERVICE_CLOSE_COVER_TILT,SERVICE_STOP_COVER_TILT,SERVICE_SET_COVER_TILT_POSITION,SERVICE_TOGGLE_COVER_TILT
debugpy:SERVICE_START
device_sun_light_trigger:SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_TURN_OFF
device_tracker:SERVICE_SEE,SERVICE_SEE_PAYLOAD_SCHEMA
discovery:SERVICE_APPLE_TV,SERVICE_DAIKIN,SERVICE_DLNA_DMR,SERVICE_ENIGMA2,SERVICE_HASS_IOS_APP,SERVICE_HASSIO,SERVICE_HEOS,SERVICE_KONNECTED,SERVICE_MOBILE_APP,SERVICE_NETGEAR,SERVICE_OCTOPRINT,SERVICE_SABNZBD,SERVICE_SAMSUNG_PRINTER,SERVICE_TELLDUSLIVE,SERVICE_YEELIGHT,SERVICE_WEMO,SERVICE_XIAOMI_GW,SERVICE_TELLDUSLIVE,SERVICE_HANDLERS,SERVICE_ENIGMA2,SERVICE_APPLE_TV,SERVICE_DAIKIN,SERVICE_DLNA_DMR,SERVICE_HASS_IOS_APP,SERVICE_HASSIO,SERVICE_HEOS,SERVICE_KONNECTED,SERVICE_MOBILE_APP,SERVICE_NETGEAR,SERVICE_OCTOPRINT,SERVICE_SAMSUNG_PRINTER,SERVICE_WEMO,SERVICE_XIAOMI_GW,SERVICE_YEELIGHT,SERVICE_SABNZBD,SERVICE_HANDLERS
downloader:SERVICE_DOWNLOAD_FILE,SERVICE_DOWNLOAD_FILE_SCHEMA,SERVICE_DOWNLOAD_FILE,SERVICE_DOWNLOAD_FILE_SCHEMA
duckdns:SERVICE_SET_TXT,SERVICE_TXT_SCHEMA,SERVICE_SET_TXT,SERVICE_TXT_SCHEMA
dynalite:SERVICE_REQUEST_AREA_PRESET,SERVICE_REQUEST_CHANNEL_LEVEL,SERVICE_REQUEST_AREA_PRESET,SERVICE_REQUEST_CHANNEL_LEVEL,SERVICE_REQUEST_AREA_PRESET,SERVICE_REQUEST_CHANNEL_LEVEL
ebusd:SERVICE_EBUSD_WRITE
envisalink:SERVICE_CUSTOM_FUNCTION,SERVICE_SCHEMA,SERVICE_CUSTOM_FUNCTION,SERVICE_SCHEMA
evohome:SERVICE_UNAVAILABLE
fan:SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_INCREASE_SPEED,SERVICE_DECREASE_SPEED,SERVICE_OSCILLATE,SERVICE_SET_DIRECTION,SERVICE_SET_PERCENTAGE,SERVICE_SET_PRESET_MODE,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE,SERVICE_INCREASE_SPEED,SERVICE_DECREASE_SPEED,SERVICE_OSCILLATE,SERVICE_SET_DIRECTION,SERVICE_SET_PERCENTAGE,SERVICE_SET_PRESET_MODE
ffmpeg:SERVICE_START,SERVICE_STOP,SERVICE_RESTART,SERVICE_FFMPEG_SCHEMA,SERVICE_START,SERVICE_STOP,SERVICE_START,SERVICE_FFMPEG_SCHEMA,SERVICE_STOP,SERVICE_FFMPEG_SCHEMA,SERVICE_RESTART,SERVICE_FFMPEG_SCHEMA
foscam:SERVICE_PTZ,SERVICE_PTZ_PRESET,SERVICE_PTZ,SERVICE_PTZ_PRESET
foursquare:SERVICE_CHECKIN
freebox:SERVICE_REBOOT
frontend:SERVICE_SET_THEME,SERVICE_RELOAD_THEMES,SERVICE_SET_THEME,SERVICE_RELOAD_THEMES
google:SERVICE_ADD_EVENT
google_assistant:SERVICE_REQUEST_SYNC
google_sheets:SERVICE_APPEND_SHEET
group:SERVICE_RELOAD,SERVICE_SET,SERVICE_REMOVE,SERVICE_RELOAD,SERVICE_SET,SERVICE_REMOVE,SERVICE_SET,SERVICE_REMOVE
guardian:SERVICE_NAME_PAIR_SENSOR,SERVICE_NAME_UNPAIR_SENSOR,SERVICE_NAME_UPGRADE_FIRMWARE,SERVICE_NAME_PAIR_SENSOR,SERVICE_NAME_UNPAIR_SENSOR,SERVICE_NAME_UPGRADE_FIRMWARE,SERVICE_BASE_SCHEMA,SERVICE_PAIR_UNPAIR_SENSOR_SCHEMA,SERVICE_UPGRADE_FIRMWARE_SCHEMA,SERVICE_NAME_PAIR_SENSOR,SERVICE_PAIR_UNPAIR_SENSOR_SCHEMA,SERVICE_NAME_UNPAIR_SENSOR,SERVICE_PAIR_UNPAIR_SENSOR_SCHEMA,SERVICE_NAME_UPGRADE_FIRMWARE,SERVICE_UPGRADE_FIRMWARE_SCHEMA
habitica:SERVICE_API_CALL,SERVICE_API_CALL_SCHEMA,SERVICE_API_CALL,SERVICE_API_CALL_SCHEMA,SERVICE_API_CALL
hassio:SERVICE_CHECK_CONFIG,SERVICE_HOMEASSISTANT_RESTART,SERVICE_HOMEASSISTANT_STOP,SERVICE_ADDON_START,SERVICE_ADDON_STOP,SERVICE_ADDON_RESTART,SERVICE_ADDON_UPDATE,SERVICE_ADDON_STDIN,SERVICE_HOST_SHUTDOWN,SERVICE_HOST_REBOOT,SERVICE_BACKUP_FULL,SERVICE_BACKUP_PARTIAL,SERVICE_RESTORE_FULL,SERVICE_RESTORE_PARTIAL,SERVICE_ADDON_START,SERVICE_ADDON_STOP,SERVICE_ADDON_RESTART,SERVICE_ADDON_UPDATE,SERVICE_ADDON_STDIN,SERVICE_HOST_SHUTDOWN,SERVICE_HOST_REBOOT,SERVICE_BACKUP_FULL,SERVICE_BACKUP_PARTIAL,SERVICE_RESTORE_FULL,SERVICE_RESTORE_PARTIAL,SERVICE_ADDON_STDIN,SERVICE_HOMEASSISTANT_STOP,SERVICE_HOMEASSISTANT_RESTART,SERVICE_HOMEASSISTANT_STOP,SERVICE_HOMEASSISTANT_RESTART,SERVICE_CHECK_CONFIG
hdmi_cec:SERVICE_SEND_COMMAND,SERVICE_SEND_COMMAND_SCHEMA,SERVICE_VOLUME,SERVICE_VOLUME_SCHEMA,SERVICE_UPDATE_DEVICES,SERVICE_UPDATE_DEVICES_SCHEMA,SERVICE_SELECT_DEVICE,SERVICE_POWER_ON,SERVICE_STANDBY,SERVICE_SEND_COMMAND,SERVICE_SEND_COMMAND_SCHEMA,SERVICE_VOLUME,SERVICE_VOLUME_SCHEMA,SERVICE_UPDATE_DEVICES,SERVICE_UPDATE_DEVICES_SCHEMA,SERVICE_POWER_ON,SERVICE_STANDBY,SERVICE_SELECT_DEVICE
home_connect:SERVICE_OPTION_ACTIVE,SERVICE_OPTION_SELECTED,SERVICE_PAUSE_PROGRAM,SERVICE_RESUME_PROGRAM,SERVICE_SELECT_PROGRAM,SERVICE_SETTING,SERVICE_START_PROGRAM,SERVICE_SETTING_SCHEMA,SERVICE_OPTION_SCHEMA,SERVICE_PROGRAM_SCHEMA,SERVICE_COMMAND_SCHEMA,SERVICE_OPTION_ACTIVE,SERVICE_OPTION_SCHEMA,SERVICE_OPTION_SELECTED,SERVICE_OPTION_SCHEMA,SERVICE_SETTING,SERVICE_SETTING_SCHEMA,SERVICE_PAUSE_PROGRAM,SERVICE_COMMAND_SCHEMA,SERVICE_RESUME_PROGRAM,SERVICE_COMMAND_SCHEMA,SERVICE_SELECT_PROGRAM,SERVICE_PROGRAM_SCHEMA,SERVICE_START_PROGRAM,SERVICE_PROGRAM_SCHEMA
homeassistant:SERVICE_HOMEASSISTANT_RESTART,SERVICE_HOMEASSISTANT_STOP,SERVICE_SAVE_PERSISTENT_STATES,SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_RELOAD_CORE_CONFIG,SERVICE_RELOAD_CONFIG_ENTRY,SERVICE_CHECK_CONFIG,SERVICE_UPDATE_ENTITY,SERVICE_SET_LOCATION,SERVICE_HOMEASSISTANT_STOP,SERVICE_HOMEASSISTANT_RESTART,SERVICE_SAVE_PERSISTENT_STATES,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_TOGGLE,SERVICE_HOMEASSISTANT_STOP,SERVICE_HOMEASSISTANT_RESTART,SERVICE_HOMEASSISTANT_STOP,SERVICE_HOMEASSISTANT_RESTART,SERVICE_CHECK_CONFIG,SERVICE_UPDATE_ENTITY,SERVICE_RELOAD_CORE_CONFIG,SERVICE_SET_LOCATION,SERVICE_RELOAD_CONFIG_ENTRY
homekit:SERVICE_RELOAD,SERVICE_HOMEKIT_RESET_ACCESSORY,SERVICE_HOMEKIT_UNPAIR,SERVICE_HOMEKIT_RESET_ACCESSORY,SERVICE_HOMEKIT_UNPAIR,SERVICE_RELOAD
homematic:SERVICE_PUT_PARAMSET,SERVICE_RECONNECT,SERVICE_SET_DEVICE_VALUE,SERVICE_SET_INSTALL_MODE,SERVICE_SET_VARIABLE_VALUE,SERVICE_VIRTUALKEY,SERVICE_SET_VARIABLE_VALUE,SERVICE_RECONNECT,SERVICE_SET_DEVICE_VALUE,SERVICE_SET_INSTALL_MODE,SERVICE_PUT_PARAMSET
huawei_lte:SERVICE_CLEAR_TRAFFIC_STATISTICS,SERVICE_REBOOT,SERVICE_RESUME_INTEGRATION,SERVICE_SUSPEND_INTEGRATION,SERVICE_SCHEMA,SERVICE_CLEAR_TRAFFIC_STATISTICS,SERVICE_REBOOT,SERVICE_RESUME_INTEGRATION,SERVICE_SUSPEND_INTEGRATION,SERVICE_SCHEMA
hue:SERVICE_HUE_ACTIVATE_SCENE
humidifier:SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_SET_HUMIDITY,SERVICE_SET_MODE,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE,SERVICE_SET_MODE,SERVICE_SET_HUMIDITY
icloud:SERVICE_ICLOUD_PLAY_SOUND,SERVICE_ICLOUD_DISPLAY_MESSAGE,SERVICE_ICLOUD_LOST_DEVICE,SERVICE_ICLOUD_UPDATE,SERVICE_SCHEMA,SERVICE_SCHEMA_PLAY_SOUND,SERVICE_SCHEMA_DISPLAY_MESSAGE,SERVICE_SCHEMA_LOST_DEVICE,SERVICE_ICLOUD_PLAY_SOUND,SERVICE_SCHEMA_PLAY_SOUND,SERVICE_ICLOUD_DISPLAY_MESSAGE,SERVICE_SCHEMA_DISPLAY_MESSAGE,SERVICE_ICLOUD_LOST_DEVICE,SERVICE_SCHEMA_LOST_DEVICE,SERVICE_ICLOUD_UPDATE,SERVICE_SCHEMA
ifttt:SERVICE_PUSH_ALARM_STATE,SERVICE_TRIGGER,SERVICE_TRIGGER_SCHEMA,SERVICE_TRIGGER,SERVICE_TRIGGER_SCHEMA
image_processing:SERVICE_SCAN
input_boolean:SERVICE_RELOAD,SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_RELOAD,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE
input_button:SERVICE_PRESS,SERVICE_RELOAD,SERVICE_PRESS
input_datetime:SERVICE_RELOAD
input_number:SERVICE_RELOAD,SERVICE_SET_VALUE,SERVICE_INCREMENT,SERVICE_DECREMENT,SERVICE_RELOAD,SERVICE_SET_VALUE,SERVICE_INCREMENT,SERVICE_DECREMENT
input_select:SERVICE_RELOAD,SERVICE_SELECT_OPTION,SERVICE_SELECT_NEXT,SERVICE_SELECT_PREVIOUS,SERVICE_SELECT_FIRST,SERVICE_SELECT_LAST,SERVICE_SET_OPTIONS,SERVICE_RELOAD,SERVICE_SELECT_OPTION,SERVICE_SELECT_NEXT,SERVICE_SELECT_PREVIOUS,SERVICE_SELECT_FIRST,SERVICE_SELECT_LAST,SERVICE_SET_OPTIONS
input_text:SERVICE_RELOAD,SERVICE_SET_VALUE,SERVICE_RELOAD,SERVICE_SET_VALUE
intent:SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE
iperf3:SERVICE_SCHEMA
keyboard:SERVICE_MEDIA_NEXT_TRACK,SERVICE_MEDIA_PLAY_PAUSE,SERVICE_MEDIA_PREVIOUS_TRACK,SERVICE_VOLUME_DOWN,SERVICE_VOLUME_MUTE,SERVICE_VOLUME_UP,SERVICE_VOLUME_DOWN,SERVICE_VOLUME_MUTE,SERVICE_MEDIA_PLAY_PAUSE,SERVICE_MEDIA_NEXT_TRACK,SERVICE_MEDIA_PREVIOUS_TRACK
knx:SERVICE_KNX_SEND,SERVICE_KNX_ATTR_PAYLOAD,SERVICE_KNX_ATTR_TYPE,SERVICE_KNX_ATTR_RESPONSE,SERVICE_KNX_ATTR_REMOVE,SERVICE_KNX_EVENT_REGISTER,SERVICE_KNX_EXPOSURE_REGISTER,SERVICE_KNX_READ,SERVICE_KNX_SEND_SCHEMA,SERVICE_KNX_ATTR_PAYLOAD,SERVICE_KNX_ATTR_TYPE,SERVICE_KNX_ATTR_RESPONSE,SERVICE_KNX_ATTR_PAYLOAD,SERVICE_KNX_ATTR_RESPONSE,SERVICE_KNX_READ_SCHEMA,SERVICE_KNX_EVENT_REGISTER_SCHEMA,SERVICE_KNX_ATTR_REMOVE,SERVICE_KNX_EXPOSURE_REGISTER_SCHEMA,SERVICE_KNX_ATTR_REMOVE,SERVICE_KNX_SEND,SERVICE_KNX_SEND_SCHEMA,SERVICE_KNX_READ,SERVICE_KNX_READ_SCHEMA,SERVICE_KNX_EVENT_REGISTER,SERVICE_KNX_EVENT_REGISTER_SCHEMA,SERVICE_KNX_EXPOSURE_REGISTER,SERVICE_KNX_EXPOSURE_REGISTER_SCHEMA,SERVICE_KNX_ATTR_REMOVE,SERVICE_KNX_ATTR_PAYLOAD,SERVICE_KNX_ATTR_TYPE,SERVICE_KNX_ATTR_RESPONSE
light:SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE
lock:SERVICE_LOCK,SERVICE_OPEN,SERVICE_UNLOCK,SERVICE_LOCK,SERVICE_OPEN
logger:SERVICE_SET_DEFAULT_LEVEL,SERVICE_SET_LEVEL,SERVICE_SET_DEFAULT_LEVEL_SCHEMA,SERVICE_SET_LEVEL_SCHEMA,SERVICE_SET_DEFAULT_LEVEL,SERVICE_SET_DEFAULT_LEVEL_SCHEMA,SERVICE_SET_LEVEL,SERVICE_SET_LEVEL_SCHEMA
logi_circle:SERVICE_SET_CONFIG,SERVICE_LIVESTREAM_SNAPSHOT,SERVICE_LIVESTREAM_RECORD,SERVICE_SET_CONFIG,SERVICE_LIVESTREAM_SNAPSHOT,SERVICE_LIVESTREAM_RECORD,SERVICE_SET_CONFIG,SERVICE_LIVESTREAM_SNAPSHOT,SERVICE_LIVESTREAM_RECORD
lovelace:SERVICE_RELOAD_RESOURCES
matrix:SERVICE_SEND_MESSAGE,SERVICE_SCHEMA_SEND_MESSAGE,SERVICE_SEND_MESSAGE,SERVICE_SCHEMA_SEND_MESSAGE
media_extractor:SERVICE_PLAY_MEDIA
media_player:SERVICE_MEDIA_NEXT_TRACK,SERVICE_MEDIA_PAUSE,SERVICE_MEDIA_PLAY,SERVICE_MEDIA_PLAY_PAUSE,SERVICE_MEDIA_PREVIOUS_TRACK,SERVICE_MEDIA_SEEK,SERVICE_MEDIA_STOP,SERVICE_REPEAT_SET,SERVICE_SHUFFLE_SET,SERVICE_TOGGLE,SERVICE_TURN_OFF,SERVICE_TURN_ON,SERVICE_VOLUME_DOWN,SERVICE_VOLUME_MUTE,SERVICE_VOLUME_SET,SERVICE_VOLUME_UP,SERVICE_CLEAR_PLAYLIST,SERVICE_JOIN,SERVICE_PLAY_MEDIA,SERVICE_SELECT_SOUND_MODE,SERVICE_SELECT_SOURCE,SERVICE_UNJOIN,SERVICE_TURN_ON,SERVICE_TURN_OFF,SERVICE_TOGGLE,SERVICE_VOLUME_UP,SERVICE_VOLUME_DOWN,SERVICE_MEDIA_PLAY_PAUSE,SERVICE_MEDIA_PLAY,SERVICE_MEDIA_PAUSE,SERVICE_MEDIA_STOP,SERVICE_MEDIA_NEXT_TRACK,SERVICE_MEDIA_PREVIOUS_TRACK,SERVICE_CLEAR_PLAYLIST,SERVICE_VOLUME_SET,SERVICE_VOLUME_MUTE,SERVICE_MEDIA_SEEK,SERVICE_JOIN,SERVICE_SELECT_SOURCE,SERVICE_SELECT_SOUND_MODE,SERVICE_PLAY_MEDIA,SERVICE_SHUFFLE_SET,SERVICE_UNJOIN,SERVICE_REPEAT_SET
microsoft_face:SERVICE_CREATE_GROUP,SERVICE_CREATE_PERSON,SERVICE_DELETE_GROUP,SERVICE_DELETE_PERSON,SERVICE_FACE_PERSON,SERVICE_TRAIN_GROUP,SERVICE_CREATE_GROUP,SERVICE_DELETE_GROUP,SERVICE_TRAIN_GROUP,SERVICE_CREATE_PERSON,SERVICE_DELETE_PERSON,SERVICE_FACE_PERSON
mqtt:SERVICE_RELOAD,SERVICE_PUBLISH,SERVICE_DUMP,SERVICE_PUBLISH,SERVICE_DUMP,SERVICE_RELOAD,SERVICE_PUBLISH,SERVICE_DUMP
mqtt_eventstream:SERVICE_PUBLISH
ness_alarm:SERVICE_PANIC,SERVICE_AUX,SERVICE_SCHEMA_PANIC,SERVICE_SCHEMA_AUX,SERVICE_PANIC,SERVICE_SCHEMA_PANIC,SERVICE_AUX,SERVICE_SCHEMA_AUX
netgear_lte:SERVICE_DELETE_SMS,SERVICE_SET_OPTION,SERVICE_CONNECT_LTE,SERVICE_DISCONNECT_LTE,SERVICE_DELETE_SMS,SERVICE_SET_OPTION,SERVICE_CONNECT_LTE,SERVICE_DISCONNECT_LTE,SERVICE_DELETE_SMS,SERVICE_SET_OPTION,SERVICE_CONNECT_LTE,SERVICE_DISCONNECT_LTE
nissan_leaf:SERVICE_UPDATE_LEAF,SERVICE_START_CHARGE_LEAF,SERVICE_UPDATE_LEAF,SERVICE_START_CHARGE_LEAF
notify:SERVICE_NOTIFY,SERVICE_PERSISTENT_NOTIFICATION
number:SERVICE_SET_VALUE
nzbget:SERVICE_PAUSE,SERVICE_RESUME,SERVICE_SET_SPEED,SERVICE_PAUSE,SERVICE_RESUME,SERVICE_SET_SPEED
ombi:SERVICE_MOVIE_REQUEST,SERVICE_MUSIC_REQUEST,SERVICE_TV_REQUEST,SERVICE_MOVIE_REQUEST,SERVICE_MUSIC_REQUEST,SERVICE_TV_REQUEST
opentherm_gw:SERVICE_RESET_GATEWAY,SERVICE_SET_CH_OVRD,SERVICE_SET_CLOCK,SERVICE_SET_CONTROL_SETPOINT,SERVICE_SET_GPIO_MODE,SERVICE_SET_HOT_WATER_OVRD,SERVICE_SET_HOT_WATER_SETPOINT,SERVICE_SET_LED_MODE,SERVICE_SET_MAX_MOD,SERVICE_SET_OAT,SERVICE_SET_SB_TEMP,SERVICE_RESET_GATEWAY,SERVICE_SET_CH_OVRD,SERVICE_SET_CONTROL_SETPOINT,SERVICE_SET_HOT_WATER_OVRD,SERVICE_SET_HOT_WATER_SETPOINT,SERVICE_SET_CLOCK,SERVICE_SET_GPIO_MODE,SERVICE_SET_LED_MODE,SERVICE_SET_MAX_MOD,SERVICE_SET_OAT,SERVICE_SET_SB_TEMP
p1_monitor:SERVICE_PHASES,SERVICE_SETTINGS,SERVICE_SMARTMETER,SERVICE_WATERMETER,SERVICE_SMARTMETER,SERVICE_PHASES,SERVICE_SETTINGS,SERVICE_WATERMETER
person:SERVICE_RELOAD
pilight:SERVICE_NAME
profiler:SERVICE_START,SERVICE_MEMORY,SERVICE_START_LOG_OBJECTS,SERVICE_STOP_LOG_OBJECTS,SERVICE_DUMP_LOG_OBJECTS,SERVICE_LOG_THREAD_FRAMES,SERVICE_LOG_EVENT_LOOP_SCHEDULED,SERVICE_START,SERVICE_MEMORY,SERVICE_START_LOG_OBJECTS,SERVICE_STOP_LOG_OBJECTS,SERVICE_DUMP_LOG_OBJECTS,SERVICE_LOG_THREAD_FRAMES,SERVICE_LOG_EVENT_LOOP_SCHEDULED,SERVICE_START,SERVICE_MEMORY,SERVICE_START_LOG_OBJECTS,SERVICE_STOP_LOG_OBJECTS,SERVICE_DUMP_LOG_OBJECTS,SERVICE_LOG_THREAD_FRAMES,SERVICE_LOG_EVENT_LOOP_SCHEDULED
ps4:SERVICE_COMMAND
python_script:SERVICE_RELOAD
qvr_pro:SERVICE_START_RECORD,SERVICE_STOP_RECORD,SERVICE_CHANNEL_GUID,SERVICE_CHANNEL_RECORD_SCHEMA,SERVICE_CHANNEL_GUID,SERVICE_START_RECORD,SERVICE_CHANNEL_RECORD_SCHEMA,SERVICE_STOP_RECORD,SERVICE_CHANNEL_RECORD_SCHEMA
rainmachine:SERVICE_NAME_PAUSE_WATERING,SERVICE_NAME_PUSH_FLOW_METER_DATA,SERVICE_NAME_PUSH_WEATHER_DATA,SERVICE_NAME_RESTRICT_WATERING,SERVICE_NAME_STOP_ALL,SERVICE_NAME_UNPAUSE_WATERING,SERVICE_NAME_UNRESTRICT_WATERING,SERVICE_SCHEMA,SERVICE_PAUSE_WATERING_SCHEMA,SERVICE_SCHEMA,SERVICE_PUSH_FLOW_METER_DATA_SCHEMA,SERVICE_SCHEMA,SERVICE_PUSH_WEATHER_DATA_SCHEMA,SERVICE_SCHEMA,SERVICE_RESTRICT_WATERING_SCHEMA,SERVICE_SCHEMA,SERVICE_NAME_PAUSE_WATERING,SERVICE_PAUSE_WATERING_SCHEMA,SERVICE_NAME_PUSH_FLOW_METER_DATA,SERVICE_PUSH_FLOW_METER_DATA_SCHEMA,SERVICE_NAME_PUSH_WEATHER_DATA,SERVICE_PUSH_WEATHER_DATA_SCHEMA,SERVICE_NAME_RESTRICT_WATERING,SERVICE_RESTRICT_WATERING_SCHEMA,SERVICE_NAME_STOP_ALL,SERVICE_SCHEMA,SERVICE_NAME_UNPAUSE_WATERING,SERVICE_SCHEMA,SERVICE_NAME_UNRESTRICT_WATERING,SERVICE_SCHEMA,SERVICE_NAME_PAUSE_WATERING,SERVICE_NAME_PUSH_FLOW_METER_DATA,SERVICE_NAME_PUSH_WEATHER_DATA,SERVICE_NAME_RESTRICT_WATERING,SERVICE_NAME_STOP_ALL,SERVICE_NAME_UNPAUSE_WATERING,SERVICE_NAME_UNRESTRICT_WATERING
remember_the_milk:SERVICE_CREATE_TASK,SERVICE_COMPLETE_TASK,SERVICE_SCHEMA_CREATE_TASK,SERVICE_SCHEMA_COMPLETE_TASK,SERVICE_SCHEMA_CREATE_TASK,SERVICE_SCHEMA_COMPLETE_TASK
